date,ticker,price,adv,n_bars
2021-03-31,ASLE,12.03,1338976,526
2021-03-31,ASPN,19.49,4715110,1711
2021-03-31,ASPS,73.52,468786,1720
2021-03-31,ASRV,3.3296,72789,1720
2021-03-31,ASTC,61.5,2978174,1720
2021-03-31,ASTH,26.76,1519697,1720
2021-03-31,ASUR,7.59,756624,1720
2021-03-31,ASYS,11.46,1244184,1720
2021-03-31,ATLC,27.71,1459185,1720
2021-03-31,ATLO,20.1679,361233,1720
2021-03-31,ATNI,40.6858,1725361,1720
2021-03-31,ATNM,7.66,3290286,1720
2021-03-31,ATRO,14.3416,3960203,1720
2021-03-31,ATXI,6468.75,711472,946
2021-03-31,ATYR,4.39,2695180,1485
2021-03-31,AUBN,31.0601,143312,1720
2021-03-31,AUC,24.84,3592958,481
2021-03-31,AUMN,15.25,1250097,1720
2021-03-31,AVD,20.014,1775099,1720
2021-03-31,AVTX,8352.0,2972174,1374
2021-03-31,AWRE,3.65,195362,1720
2021-03-31,AWX,3.55,233274,1720
2021-03-31,AXGN,19.12,4261350,1720
2021-03-31,AXR,10.55,69643,1720
2021-03-31,AYA,3.73,59210,1720
2021-03-31,AYTU,148.4,4300090,1720
2021-03-31,AZIO,94.8,796300,954
2021-03-31,BACK,49.8,652447,536
2021-03-31,BANC,16.2021,3739512,1720
2021-03-31,BANF,65.3617,4604836,1720
2021-03-31,BATL,11.21,115781,318
2021-03-31,BATRA,28.42,1377266,1247
2021-03-31,BATRK,27.66,4589921,1247
2021-03-31,BBCP,6.3702,920861,908
2021-03-31,BBDC,5.5347,1401749,1720
2021-03-31,BBGI,59.8,444280,1720
2021-03-31,BBIG,34.6906,2000301,732
2021-03-31,BBSI,16.2324,2317212,1720
2021-03-31,BBW,5.836,1671618,1720
2021-03-31,BCBP,10.937,543685,1720
2021-03-31,BCDA,59.7,1196710,1720
2021-03-31,BCHT,5.85,242415,1720
2021-03-31,BCIC,10.3904,309589,1720
2021-03-31,BCLI,55.65,3753407,1720
2021-03-31,BCML,16.4001,379999,1720
2021-03-31,BCSF,8.3189,1910889,595
2021-03-31,BELFB,19.185,914203,1720
2021-03-31,BETSF,52049.9727,1008599,1467
2021-03-31,BFC,63.3797,681371,1720
2021-03-31,BFST,21.1662,701447,740
2021-03-31,BGDE,1068.0,73056,1720
2021-03-31,BGMS,11609.3779,1375615,1720
2021-03-31,BGSF,8.5255,457551,1720
2021-03-31,BH,137.22,632393,1720
2021-03-31,BHATF,69500.0,2238000,423
2021-03-31,BHB,23.9326,657641,1720
2021-03-31,BHE,27.2105,4977034,1720
2021-03-31,BHRB,40.4611,147503,1720
2021-03-31,BIMI,87.5,1348294,1720
2021-03-31,BIOCQ,159.0,2406938,1720
2021-03-31,BIOX,10.05,470472,761
2021-03-31,BKTI,19.7067,104918,1720
2021-03-31,BKYI,612.0,1533069,1720
2021-03-31,BLIN,2.8,790204,1720
2021-03-31,BLNE,352.0,220604,1067
2021-03-31,BLX,11.2797,1363482,1720
2021-03-31,BMRA,41.92,776660,1720
2021-03-31,BMRC,31.8559,1122109,1720
2021-03-31,BNC,126.0,161420,1720
2021-03-31,BNED,766.1472,3923971,1432
2021-03-31,BNTC,73.1,1215528,1704
2021-03-31,BOC,32.75,4599364,956
2021-03-31,BOSC,3.57,389888,1720
2021-03-31,BPRN,23.2916,216245,965
2021-03-31,BPTH,137.4,1968388,1720
2021-03-31,BRAG,16.48,1272448,758
2021-03-31,BRBS,11.1166,267726,1720
2021-03-31,BRID,15.95,50243,1720
2021-03-31,BRN,2.7429,578316,1720
2021-03-31,BRTX,44.8,466639,1720
2021-03-31,BSBK,10.26,74863,303
2021-03-31,BSET,16.7499,1252342,1720
2021-03-31,BSIN,4.0062,2369339,1720
2021-03-31,BSRR,21.7998,610712,1720
2021-03-31,BSVN,15.1513,152586,635
2021-03-31,BTCS,9.9447,2933396,1720
2021-03-31,BTCT,1368.0,4883118,616
2021-03-31,BTCY,14.1,147048,1287
2021-03-31,BUSE,20.6986,2820080,1720
2021-03-31,BV,16.94,3611759,693
2021-03-31,BWB,16.03,934097,767
2021-03-31,BWEN,6.13,4522707,1720
2021-03-31,BWFG,23.6863,513354,1720
2021-03-31,BWMX,24.7241,1111890,564
2021-03-31,BXC,39.31,4574085,1720
2021-03-31,BY,19.4041,1389223,943
2021-03-31,BYFC,19.84,1639494,1720
2021-03-31,BYRN,12.5,303611,1720
2021-03-31,BYSI,10.61,3403695,1022
2021-03-31,CAAP,4.7827,856090,795
2021-03-31,CAAS,3.9915,1046813,1720
2021-03-31,CABA,10.53,1131159,359
2021-03-31,CAC,38.0644,1372646,1720
2021-03-31,CANG,13.0032,2097642,674
2021-03-31,CAPR,4.62,3168420,1720
2021-03-31,CARE,13.8946,567655,1720
2021-03-31,CASIF,19.9,1149297,1720
2021-03-31,CASS,40.2783,2084575,1720
2021-03-31,CATO,9.1625,1738176,1720
2021-03-31,CBAN,13.256,148219,1720
2021-03-31,CBFV,18.5078,235759,1720
2021-03-31,CBNK,18.1378,377759,631
2021-03-31,CBUS,301.5,2014414,930
2021-03-31,CCAP,9.3716,177529,292
2021-03-31,CCB,26.61,435950,679
2021-03-31,CCBG,23.1444,559521,1720
2021-03-31,CCEC,9.2421,760877,1720
2021-03-31,CCLD,8.16,1662513,1684
2021-03-31,CCNE,21.1723,806743,1720
2021-03-31,CD,7.8778,2478035,1506
2021-03-31,CDZI,9.33,1205404,1720
2021-03-31,CECO,8.11,921927,1720
2021-03-31,CELC,14.17,149725,887
2021-03-31,CELZ,165.0,960508,1357
2021-03-31,CENT,45.9906,3487621,1720
2021-03-31,CFBK,18.3295,95141,1720
2021-03-31,CFFI,39.4112,319052,1720
2021-03-31,CFRXQ,358.4,1230286,1648
2021-03-31,CGAU,7.3686,146241,1720
2021-03-31,CGBD,7.141,1125233,955
2021-03-31,CHCI,5.27,283143,1720
2021-03-31,CHCO,70.7235,3599511,1720
2021-03-31,CHGA,3210.0,377145,758
2021-03-31,CHMG,36.4744,277704,1720
2021-03-31,CHNR,68.8,1137952,1720
2021-03-31,CHR,5610.0,184717,641
2021-03-31,CHRN,88.5,1916212,1720
2021-03-31,CIA,5.98,489798,1720
2021-03-31,CIVB,19.4569,770472,1720
2021-03-31,CLAR,14.9199,2141141,1720
2021-03-31,CLBK,7.982,2879921,740
2021-03-31,CLEUF,65879.9453,1542058,225
2021-03-31,CLFD,29.29,4758972,1720
2021-03-31,CLGN,124.9,990854,796
2021-03-31,CLIR,56.0,916678,1720
2021-03-31,CLMB,5.9337,184841,1720
2021-03-31,CLMT,5.89,767019,1720
2021-03-31,CLNN,277.8,1230356,615
2021-03-31,CLPS,4.0196,2016579,716
2021-03-31,CLRB,462.0,3360465,1720
2021-03-31,CLRO,17.7806,71536,1720
2021-03-31,CLS,8.28,2372676,1720
2021-03-31,CLW,37.2,4888126,1720
2021-03-31,CLWT,2.6365,148327,1720
2021-03-31,CMCL,12.1237,1117843,1720
2021-03-31,CMCO,48.4249,4481869,1720
2021-03-31,CMT,11.5,325709,1720
2021-03-31,CNOB,22.1053,2313928,1720
2021-03-31,CNR,8.5853,3588287,848
2021-03-31,CNSP,2088000.0,1660500,349
2021-03-31,CNSY,892.5,755602,1720
2021-03-31,CNTY,10.17,2339649,1720
2021-03-31,CNXN,44.1952,2995942,1720
2021-03-31,COCP,16.2,2553775,1720
2021-03-31,CODA,8.18,273967,1720
2021-03-31,CODI,18.4384,3390023,1720
2021-03-31,COFS,21.1558,201166,1720
2021-03-31,COGT,8.34,3452386,756
2021-03-31,COHN,12.5631,103797,1720
2021-03-31,COMS,249.0,3737310,1720
2021-03-31,CPF,21.2751,3543842,1720
2021-03-31,CPHI,470.0,843412,1720
2021-03-31,CPIX,2.4039,89948,1720
2021-03-31,CPS,34.77,4759930,1720
2021-03-31,CPSS,4.08,74209,1720
2021-03-31,CRAI,65.8647,1510590,1720
2021-03-31,CRDL,3.51,225680,556
2021-03-31,CREX,5.13,989430,1720
2021-03-31,CRMT,153.07,4913680,1720
2021-03-31,CRVL,34.0,3949237,1720
2021-03-31,CRVO,65.25,4424793,1720
2021-03-31,CRVS,2.94,1501287,1264
2021-03-31,CRWS,5.0317,114243,1720
2021-03-31,CSBR,11.5,341390,1720
2021-03-31,CSPI,4.1019,102455,1720
2021-03-31,CSSEQ,23.98,1338823,909
2021-03-31,CSTE,13.16,1701915,1720
2021-03-31,CSV,32.7031,3069035,1720
2021-03-31,CSWC,12.2141,1725688,1720
2021-03-31,CTBI,36.3295,2088992,1720
2021-03-31,CTOS,9.05,1273811,874
2021-03-31,CTS,30.3143,4708758,1720
2021-03-31,CTSO,8.41,2736785,1720
2021-03-31,CUE,345.0,3705715,816
2021-03-31,CUEN,43.55,292572,1720
2021-03-31,CULP,14.2391,485166,1720
2021-03-31,CVEO,14.1622,710662,1720
2021-03-31,CVGI,9.88,2448643,1720
2021-03-31,CVLG,9.7025,1628727,1720
2021-03-31,CVR,22.4299,61341,1720
2021-03-31,CVU,4.47,337217,1720
2021-03-31,CVV,4.42,244627,1720
2021-03-31,CWBC,16.3117,384574,1720
2021-03-31,CWCO,12.0724,987281,1720
2021-03-31,CXDO,6.0185,270052,758
2021-03-31,CYAN,3.51,51370,1720
2021-03-31,CYCN,53.8,859578,514
2021-03-31,CYD,12.2343,407830,1720
2021-03-31,CYPH,18.4,1643194,1052
2021-03-31,CYTOF,1292.0,2436774,1674
2021-03-31,CZNC,18.1646,475501,1720
2021-03-31,CZWI,11.424,81366,1720
2021-03-31,DAIO,5.39,160481,1720
2021-03-31,DAKT,6.27,1085281,1720
2021-03-31,DARE,19.8,2557845,1720
2021-03-31,DCO,56.23,2560672,1720
2021-03-31,DCOM,25.2455,3857001,1720
2021-03-31,DCOY,51480.0,2173500,1553
2021-03-31,DCTH,16.28,2029683,732
2021-03-31,DGICA,11.7997,795022,1720
2021-03-31,DGII,18.91,3391705,1720
2021-03-31,DHX,3.3,378455,1720
2021-03-31,DJCO,332.5,1097379,1720
2021-03-31,DLAPQ,27.79,524457,1720
2021-03-31,DLHC,10.28,279048,1720
2021-03-31,DLPN,25.06,999430,1720
2021-03-31,DLTH,16.64,2798172,1347
2021-03-31,DMAC,9.18,1278732,1720
2021-03-31,DMC,24.4014,3665658,1720
2021-03-31,DNTH,182.88,2683202,698
2021-03-31,DOGZ,35.0,1469214,824
2021-03-31,DOO,81.1739,4098399,1720
2021-03-31,DSGR,25.12,691306,1720
2021-03-31,DTSS,48.6,533277,774
2021-03-31,DUO,22716.0,647766,354
2021-03-31,DUOT,9.34,240016,966
2021-03-31,DVLT,45000.0,1344150,673
2021-03-31,DWSN,2.1347,151486,1720
2021-03-31,DXPE,30.99,1953516,1720
2021-03-31,DXYN,3.15,645554,1720
2021-03-31,DYAI,5.27,724347,1720
2021-03-31,EBF,14.5346,1827641,1720
2021-03-31,EBMT,20.5915,469528,1720
2021-03-31,ECOR,30.75,2969907,697
2021-03-31,ECVT,13.7348,1925996,880
2021-03-31,EDRY,8.35,391252,712
2021-03-31,EDSA,36.75,1431892,1720
2021-03-31,EDUC,16.6413,484312,1720
2021-03-31,EDVA,768.0,81360,542
2021-03-31,EFOI,28.07,508601,1720
2021-03-31,EFSC,44.7132,4718727,1720
2021-03-31,EGAN,9.27,3451532,1720
2021-03-31,EGBN,43.8727,4797280,1720
2021-03-31,EIG,35.3701,4487304,1720
2021-03-31,ELA,4.86,305501,1720
2021-03-31,ELDN,9.85,795818,1645
2021-03-31,ELMD,11.36,561556,1720
2021-03-31,ELTK,5.9033,127786,1720
2021-03-31,ELVA,6.85,371308,1720
2021-03-31,ELVN,32.72,1333918,265
2021-03-31,ELYS,5.18,4856407,1720
2021-03-31,EMA,34.0261,126289,1720
2021-03-31,EML,24.0873,273709,1720
2021-03-31,ENFY,5.0,239406,1720
2021-03-31,ENLV,159.0,2179976,1678
2021-03-31,ENTX,3.3,726934,693
2021-03-31,EPM,2.1503,343712,1720
2021-03-31,EQ,6.61,2304113,619
2021-03-31,EQBK,26.17,731645,1354
2021-03-31,ERII,18.18,4692150,1720
2021-03-31,ERNA,28050.0,2167800,1720
2021-03-31,ESCA,17.0723,573993,1720
2021-03-31,ESEA,6.2678,355755,1720
2021-03-31,ESLT,134.4878,3598614,1720
2021-03-31,ESP,13.6902,76794,1720
2021-03-31,ESQ,21.9162,351345,946
2021-03-31,ETD,15.9641,4376379,1720
2021-03-31,ETON,6.98,1307965,597
2021-03-31,EU,3.0,296463,1720
2021-03-31,EVC,2.9524,659179,1720
2021-03-31,EVI,25.9748,781842,1720
2021-03-31,EVLO,207.4,3006673,728
2021-03-31,EYPT,9.69,3248865,1720
2021-03-31,EZPW,5.06,2188686,1720
2021-03-31,FAMI,2568.0,1285236,784
2021-03-31,FBIO,51.15,2500204,1720
2021-03-31,FBIZ,22.0298,344801,1720
2021-03-31,FBK,41.899,4960193,1141
2021-03-31,FBNC,39.3351,3841151,1720
2021-03-31,FC,27.78,2109219,1720
2021-03-31,FCAP,41.5677,168704,1720
2021-03-31,FCBC,22.8339,865524,1720
2021-03-31,FCCO,18.0987,263653,1720
2021-03-31,FDBC,53.6509,233989,1720
2021-03-31,FDUS,8.529,1089599,1720
2021-03-31,FEED,26400.0,1892484,1471
2021-03-31,FEIM,9.1922,72225,1720
2021-03-31,FENC,6.45,559651,890
2021-03-31,FET,18.71,1410481,1720
2021-03-31,FF,6.8178,1076276,1720
2021-03-31,FGBI,14.4237,139158,1720
2021-03-31,FGNX,593.75,185426,1720
2021-03-31,FISI,23.2182,1490579,1720
2021-03-31,FKWL,21.4431,204430,1720
2021-03-31,FLL,8.65,3317086,1720
2021-03-31,FLNG,4.6551,269211,451
2021-03-31,FLUT,218.8,401572,1720
2021-03-31,FLXS,30.0236,1030613,1720
2021-03-31,FMAO,21.1398,188525,1720
2021-03-31,FMBH,38.3658,1212057,1720
2021-03-31,FMNB,12.9692,716729,1720
2021-03-31,FNGR,10.99,291115,922
2021-03-31,FNLC,22.2123,332878,1720
2021-03-31,FNWB,15.1802,337388,1552
2021-03-31,FOA,98.4,4411829,491
2021-03-31,FOR,23.4,2212764,1720
2021-03-31,FORR,42.37,1518355,1720
2021-03-31,FPH,7.58,461310,979
2021-03-31,FRAF,26.6654,187365,1720
2021-03-31,FRBA,11.2596,498595,1720
2021-03-31,FRD,7.934,147475,1720
2021-03-31,FRPH,24.34,584371,1720
2021-03-31,FRST,12.5445,828664,1720
2021-03-31,FSBW,28.9998,650912,1720
2021-03-31,FSI,3.7671,324839,1720
2021-03-31,FSK,9.2768,4374127,1720
2021-03-31,FSTR,17.79,866839,1720
2021-03-31,FTEK,3.03,4654052,1720
2021-03-31,FTK,10.62,1081282,1720
2021-03-31,FULC,11.43,1283307,429
2021-03-31,FUNC,15.8123,180593,1720
2021-03-31,FVCB,13.6537,354144,1486
2021-03-31,FWDI,27.8,720220,1720
2021-03-31,GABC,39.7578,1719143,1720
2021-03-31,GAIA,11.57,862905,1720
2021-03-31,GAIN,6.8855,1002605,1720
2021-03-31,GALT,2.03,630040,1720
2021-03-31,GAME,339.52,93316,799
2021-03-31,GASS,2.84,345303,1720
2021-03-31,GBDC,8.7061,4293960,1720
2021-03-31,GBLI,24.2399,145292,1720
2021-03-31,GBR,4.31,4143851,1720
2021-03-31,GCBC,11.438,92275,1720
2021-03-31,GCMG,9.6136,3275185,541
2021-03-31,GDC,28425.0,3295200,1322
2021-03-31,GDYN,15.9,1540749,607
2021-03-31,GECC,9.3137,422521,1106
2021-03-31,GEG,2.44,66714,1720
2021-03-31,GENC,13.14,367365,1720
2021-03-31,GEOS,9.14,408471,1720
2021-03-31,GFF,22.442,4662334,1720
2021-03-31,GHM,14.0934,566400,1720
2021-03-31,GIC,33.7208,2610442,1720
2021-03-31,GIGM,3.45,232454,1720
2021-03-31,GLAD,12.4092,1119593,1720
2021-03-31,GLAS,10.1,87632,429
2021-03-31,GLBS,4.58,4626276,1720
2021-03-31,GLMD,4795.2002,924883,1720
2021-03-31,GLRE,8.99,1078951,1720
2021-03-31,GNE,5.7139,488481,1720
2021-03-31,GNK,6.5765,4590348,1690
2021-03-31,GNSS,6.78,948940,1720
2021-03-31,GOLD,14.8699,2043243,1720
2021-03-31,GPRK,12.6348,2147855,1720
2021-03-31,GRC,30.2762,1530659,1720
2021-03-31,GRDX,163800.0,4263840,1124
2021-03-31,GROW,5.8479,1185299,1720
2021-03-31,GSBC,49.4847,1376615,1720
2021-03-31,GSBD,9.8418,3200139,1520
2021-03-31,GSIT,6.67,749295,1720
2021-03-31,GSL,9.8514,4061558,1720
2021-03-31,GTBP,203.4,1106657,758
2021-03-31,GTEC,14.49,1184268,665
2021-03-31,GTIM,3.91,230386,1720
2021-03-31,GTX,5.0319,1247314,638
2021-03-31,GURE,41.8,139649,1720
2021-03-31,GWAV,103950.0,150975,1505
2021-03-31,GWRS,14.083,412699,1239
2021-03-31,GYRE,12.0346,334188,1720
2021-03-31,HAFC,15.5693,2788067,1720
2021-03-31,HBB,15.9492,475628,883
2021-03-31,HBCP,32.0514,462426,1720
2021-03-31,HBIO,54.4,667940,1720
2021-03-31,HBNC,15.0263,1567449,1720
2021-03-31,HBT,14.1709,587746,369
2021-03-31,HCI,68.5019,3313658,1720
2021-03-31,HCKT,14.4025,1444090,1720
2021-03-31,HELP,36.594,522416,389
2021-03-31,HESM,13.833,1914476,1003
2021-03-31,HFFG,7.22,724821,896
2021-03-31,HFWA,23.1029,2793809,1720
2021-03-31,HGBL,2.8,338959,1720
2021-03-31,HIFS,265.0276,1014439,1720
2021-03-31,HIHO,2.6545,160016,1720
2021-03-31,HIND,2375100.0,3466950,1127
2021-03-31,HLIT,7.86,4459586,1720
2021-03-31,HNNA,6.1551,103947,1720
2021-03-31,HOFT,28.2087,1036063,1720
2021-03-31,HPK,5.7588,623381,715
2021-03-31,HQI,16.7297,183539,1720
2021-03-31,HROW,6.6,1663938,1720
2021-03-31,HRTG,10.714,1576433,1720
2021-03-31,HRZN,7.1679,1136730,1720
2021-03-31,HSDT,646875.0,564750,1701
2021-03-31,HSTM,22.0551,2569623,1720
2021-03-31,HTB,22.7889,915486,1720
2021-03-31,HTO,54.1931,4701256,1720
2021-03-31,HURA,3097.5,1089865,1720
2021-03-31,HURC,32.6165,686512,1720
2021-03-31,HURN,49.51,4925943,1720
2021-03-31,HVT,26.1501,4460224,1720
2021-03-31,HWBK,16.9286,200066,1720
2021-03-31,HWKN,31.1941,2081027,1720
2021-03-31,HYFT,8.84,831970,1720
2021-03-31,HYMC,35.2,733260,769
2021-03-31,HYPD,412.8,861884,800
2021-03-31,IA,6.4793,150862,1720
2021-03-31,IBCP,19.3061,1788020,1720
2021-03-31,ICCC,9.35,231897,1720
2021-03-31,ICL,4.5408,585200,1720
2021-03-31,ICMB,2.6789,90783,1720
2021-03-31,IDN,7.91,2646743,1720
2021-03-31,IDT,21.9355,2392148,1720
2021-03-31,IDYA,22.9,2741561,467
2021-03-31,IESC,24.915,1818068,1720
2021-03-31,IFRX,3.79,1850675,853
2021-03-31,IFS,22.2422,1170115,441
2021-03-31,IHT,2.329,95837,1720
2021-03-31,III,3.5969,497033,1720
2021-03-31,IIIN,23.2337,1948852,1720
2021-03-31,IIIV,30.57,4821209,698
2021-03-31,ILLR,217.9752,69197,420
2021-03-31,IMTE,55.4,1520492,914
2021-03-31,IMTX,11.68,1347219,578
2021-03-31,IMUX,146.5,2789733,1720
2021-03-31,IMXI,14.93,2064724,1010
2021-03-31,INBK,34.1486,1081513,1720
2021-03-31,INDO,6.53,817592,321
2021-03-31,INDP,468.16,1995747,1424
2021-03-31,INFU,20.57,1770732,1720
2021-03-31,INM,1565.0,465282,1720
2021-03-31,INMB,11.91,4084193,543
2021-03-31,INOD,6.6,1142306,1720
2021-03-31,INSE,9.24,406196,1582
2021-03-31,INSW,10.6617,1959368,1098
2021-03-31,INTT,11.7,453242,1720
2021-03-31,INTZ,393.2,3734499,1720
2021-03-31,INVE,11.14,850751,1720
2021-03-31,IPDN,46.4,2284986,1720
2021-03-31,IQST,79.056,2614305,687
2021-03-31,IRD,5.7,1130384,1720
2021-03-31,IRIX,7.0,967908,1720
2021-03-31,IRMD,21.5595,427705,1689
2021-03-31,ISOU,8.36,231135,989
2021-03-31,ISTR,18.7247,402714,1699
2021-03-31,ITIC,127.6954,412148,1720
2021-03-31,ITRN,17.1223,847409,1720
2021-03-31,JAKK,6.5568,1023221,1720
2021-03-31,JBSS,73.5489,3961323,1720
2021-03-31,JHX,29.6285,729759,1720
2021-03-31,JILL,9.2917,2114951,1022
2021-03-31,JOUT,121.6606,3093736,1720
2021-03-31,JRSH,4.5481,69189,731
2021-03-31,JSPR,99.0,282691,307
2021-03-31,JVA,4.723,237654,1720
2021-03-31,JXG,505.5,592808,1720
2021-03-31,KE,25.09,2887817,1612
2021-03-31,KELYA,20.0943,3228211,1720
2021-03-31,KFRC,46.0907,4585914,1720
2021-03-31,KG,67.6,588916,1720
2021-03-31,KINS,8.1802,65302,1720
2021-03-31,KLXE,15.7,1478232,650
2021-03-31,KMDA,5.5742,926814,1720
2021-03-31,KNOP,13.6721,1690887,1720
2021-03-31,KNTK,17.2679,1528425,597
2021-03-31,KOP,33.9453,4736351,1720
2021-03-31,KPRX,1699.2,398728,1542
2021-03-31,KRMD,3.49,1621597,1720
2021-03-31,KRNY,9.2195,2645836,1720
2021-03-31,KRO,11.5712,1752050,1720
2021-03-31,KRUS,30.78,1465560,419
2021-03-31,KTCC,7.89,351452,1720
2021-03-31,KULR,18.8,469759,679
2021-03-31,KVHI,12.5,1099358,1720
2021-03-31,LARK,18.2997,212743,1720
2021-03-31,LAUR,6.3645,4845219,1047
2021-03-31,LCNB,13.9186,481805,1720
2021-03-31,LCTX,2.26,4070864,1720
2021-03-31,LCUT,13.1456,497565,1720
2021-03-31,LEDS,4.62,477880,1720
2021-03-31,LEE,25.79,937513,1720
2021-03-31,LEGH,17.7,556460,576
2021-03-31,LEJUY,25.1,280600,1720
2021-03-31,LEU,23.99,3522283,1720
2021-03-31,LFCR,10.55,1027636,1720
2021-03-31,LFVN,8.0267,678215,1720
2021-03-31,LGL,4.144,129073,1720
2021-03-31,LGO,13.65,1124832,1720
2021-03-31,LILA,8.8995,3200044,1446
2021-03-31,LINC,6.44,995350,1720
2021-03-31,LINK,6.7556,74960,1720
2021-03-31,LIQT,63.6,564246,1720
2021-03-31,LITS,51.4232,1893598,1720
2021-03-31,LIVE,26.35,527066,1720
2021-03-31,LMAT,45.222,4875511,1720
2021-03-31,LMB,9.79,1421779,1672
2021-03-31,LMNR,15.6115,852043,1720
2021-03-31,LNAI,264.8,491693,791
2021-03-31,LOCO,14.0737,3620990,1682
2021-03-31,LOOP,7.72,1666827,844
2021-03-31,LPCN,24.48,4669563,1720
2021-03-31,LPG,5.6281,3458951,1720
2021-03-31,LPTH,2.96,1934114,1720
2021-03-31,LQDA,2.54,2966106,674
2021-03-31,LRMR,14.93,872171,1707
2021-03-31,LSAK,5.7,1328018,1720
2021-03-31,LTBR,6.09,1717526,1720
2021-03-31,LTRN,18.02,2627936,202
2021-03-31,LTRX,4.52,742154,1720
2021-03-31,LVO,41.1,4119146,909
2021-03-31,LWAY,5.5,150756,1720
2021-03-31,LXFR,16.7731,1396594,1720
2021-03-31,LXU,3.6846,842608,1720
2021-03-31,LYTS,7.6383,844790,1720
2021-03-31,MAGN,213.2809,2798230,1720
2021-03-31,MANU,15.5014,2770611,1720
2021-03-31,MATW,33.2011,3688873,1720
2021-03-31,MBI,4.1572,1804805,1720
2021-03-31,MBIN,26.6725,1850469,860
2021-03-31,MBOT,8.45,1175237,1720
2021-03-31,MBRX,1593.75,4131382,1215
2021-03-31,MBWM,27.1451,1103794,1720
2021-03-31,MCB,49.9774,2086315,852
2021-03-31,MCBS,12.999,309909,395
2021-03-31,MCFT,26.66,4351920,1436
2021-03-31,MCHB,36.3223,4578336,1720
2021-03-31,MCHX,2.82,298138,1720
2021-03-31,MCRI,54.4096,4281831,1720
2021-03-31,MDIA,3.25,246490,311
2021-03-31,MDNAF,3.88,730371,849
2021-03-31,MDWD,35.42,631595,1720
2021-03-31,MDXG,10.08,4707258,1720
2021-03-31,MEC,14.2,471037,477
2021-03-31,MERC,12.6067,2671522,1720
2021-03-31,METC,3.5669,294474,1045
2021-03-31,MFIC,7.4127,2846511,1720
2021-03-31,MFIN,5.639,219766,1720
2021-03-31,MG,11.21,1157664,1720
2021-03-31,MGTX,13.86,1570694,707
2021-03-31,MHH,17.46,447960,1720
2021-03-31,MI,1705.0,398442,1344
2021-03-31,MIND,22.9,254928,1720
2021-03-31,MIRM,18.99,2313528,429
2021-03-31,MIST,5.79,611736,477
2021-03-31,MLCI,7.2146,250337,1720
2021-03-31,MLP,11.53,242851,1720
2021-03-31,MLR,41.4861,1489316,1720
2021-03-31,MLSS,3.27,2008308,1720
2021-03-31,MMI,30.7519,4557239,1720
2021-03-31,MNOV,4.95,1144140,1720
2021-03-31,MNPR,33.5,371647,321
2021-03-31,MNSB,19.2559,394410,1720
2021-03-31,MOD,15.02,4715084,1720
2021-03-31,MOTS,360.0,3489172,786
2021-03-31,MOV,20.2761,2664829,1720
2021-03-31,MPAA,22.66,1635145,1720
2021-03-31,MPB,23.7971,291580,1720
2021-03-31,MRAM,5.75,1071922,1126
2021-03-31,MRBK,10.5499,544427,853
2021-03-31,MRDN,78.0,293699,1720
2021-03-31,MRKR,21.6,1219823,1720
2021-03-31,MRTN,15.4174,4551263,1720
2021-03-31,MSBI,20.9008,1549514,1221
2021-03-31,MTA,8.248,3496993,1720
2021-03-31,MTC,196.0,2056744,560
2021-03-31,MTNB,54.5,4911627,1686
2021-03-31,MTRX,13.12,2613754,1720
2021-03-31,MTUS,11.29,3125436,1707
2021-03-31,MTVA,11246.4004,1301335,1170
2021-03-31,MVBF,29.0979,982674,1720
2021-03-31,MXC,8.3299,367973,1720
2021-03-31,MYE,16.7128,2709310,1720
2021-03-31,MYFW,28.59,294664,679
2021-03-31,MYO,13.03,1798643,957
2021-03-31,MYSZ,1760.0,894528,1168
2021-03-31,NAII,15.45,428786,1720
2021-03-31,NATH,57.3926,485157,1720
2021-03-31,NATR,18.95,1108661,1720
2021-03-31,NBHC,34.5864,3951435,1720
2021-03-31,NBN,26.65,671581,1720
2021-03-31,NBTB,33.8961,4679671,1720
2021-03-31,NC,22.5467,381338,1720
2021-03-31,NCMI,38.5605,2898364,1720
2021-03-31,NDLS,82.0,2344822,1720
2021-03-31,NDRA,89950.0,4582200,943
2021-03-31,NEGG,185.8,2537895,1720
2021-03-31,NEON,9.22,501680,1720
2021-03-31,NEOV,5.96,314833,217
2021-03-31,NEPH,6.87,99590,1720
2021-03-31,NERV,23.52,1353857,1699
2021-03-31,NEWP,4.06,812292,1720
2021-03-31,NEWT,17.6655,2025153,1720
2021-03-31,NEXA,9.4139,511846,860
2021-03-31,NEXT,2.59,750154,1458
2021-03-31,NGNE,239.2,3028673,1720
2021-03-31,NGS,8.6713,445136,1720
2021-03-31,NGVC,14.7251,1547284,1720
2021-03-31,NHC,67.4186,2010379,1720
2021-03-31,NHTC,3.3144,86450,1720
2021-03-31,NIC,82.1159,1913602,1720
2021-03-31,NIKI,288.0,777205,574
2021-03-31,NKSH,27.0788,387832,1720
2021-03-31,NL,5.1982,97618,1720
2021-03-31,NMAD,32.2,154902,1720
2021-03-31,NMFC,6.9395,2816571,1720
2021-03-31,NMRD,7.74,744389,1580
2021-03-31,NMTC,44.46,367047,766
2021-03-31,NNBR,6.83,1116436,1720
2021-03-31,NNI,69.5961,3889883,1720
2021-03-31,NNVC,4.66,1225431,1720
2021-03-31,NOA,9.8353,514840,1720
2021-03-31,NODK,18.92,171279,1017
