cik,ticker,all_tickers,issuer_edgar,name_source,name_match,form,form25_date,exchange_now,first_bar,last_bar,bars_total,bars_after_form25,status
1834489,GENI,GENI,Genius Sports Ltd,Genius Sports Limited,True,25-NSE,2023-01-23,NYSE,2021-09-07,2026-09-04,1255,909,still-listed
1862463,INAQ,INAQ|INAQU|INAQW,Insight Acquisition Corp. /DE,,False,25-NSE,2023-01-25,http:404,,,0,0,no-data
879682,VIVE,VIVE,"VIVEVE MEDICAL, INC.","Viveve Medical, Inc.",True,25-NSE,2023-01-25,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,907,otc-continuation
1451505,RIG,RIG,Transocean Ltd.,Transocean Ltd.,True,25-NSE,2023-01-30,NYSE,2021-09-07,2026-09-04,1255,904,still-listed
1124198,FLR,FLR,FLUOR CORP,Fluor Corporation,True,25-NSE,2023-01-31,NYSE,2021-09-07,2026-09-04,1255,903,still-listed
1739104,ELAN,ELAN,Elanco Animal Health Inc,Elanco Animal Health Incorporated,True,25-NSE,2023-02-01,NYSE,2021-09-07,2026-09-04,1255,902,still-listed
1096691,PTNRF,PTNRF,PARTNER COMMUNICATIONS CO LTD,Partner Communications Company Ltd.,True,25,2023-02-06,OTC Markets OTCPK,2024-01-30,2026-09-04,653,653,otc-continuation
765880,DOC,DOC,"HEALTHPEAK PROPERTIES, INC.","Healthpeak Properties, Inc.",True,25-NSE,2023-02-10,NYSE,2021-09-07,2026-09-04,1255,895,still-listed
1787384,FFBW,FFBW,"FFBW, Inc. /MD/","FFBW, Inc.",True,25,2023-02-13,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,894,otc-continuation
764180,MO,MO,"ALTRIA GROUP, INC.","Altria Group, Inc.",True,25-NSE,2023-02-15,NYSE,2021-09-07,2026-09-04,1255,892,still-listed
1869673,BACA,BACA,Berenson Acquisition Corp. I,,False,25-NSE,2023-02-21,http:404,,,0,0,no-data
820318,COHR,COHR,COHERENT CORP.,Coherent Corp.,True,25,2023-02-22,NYSE,2021-09-07,2026-09-04,1255,888,still-listed
1830029,GRDI,GRDI|GRDIW,Adit EdTech Acquisition Corp.,,False,25,2023-02-23,http:404,,,0,0,no-data
16988,CAJFF,CAJFF|CAJPY,CANON INC,Canon Inc.,True,25,2023-02-24,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,886,otc-continuation
1877787,ZGN,ZGN,Ermenegildo Zegna N.V.,Ermenegildo Zegna N.V.,True,25-NSE,2023-02-27,NYSE,2021-12-20,2026-09-04,1182,885,still-listed
1883814,SLND,SLND,"Southland Holdings, Inc.","Southland Holdings, Inc.",True,25,2023-03-01,NYSE American,2021-12-23,2026-09-04,1179,883,still-listed
1707925,LIN,LIN,LINDE PLC,Linde plc,True,25-NSE,2023-03-02,NasdaqGS,2021-09-07,2026-09-04,1255,882,still-listed
1385157,TEL,TEL,TE Connectivity Ltd.,TE Connectivity plc,True,25-NSE,2023-03-02,NYSE,2021-09-07,2026-09-04,1255,882,still-listed
1496671,CALA,CALA,"Calithera Biosciences, Inc.","Calithera Biosciences, Inc.",True,25-NSE,2023-03-03,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,881,otc-continuation
1790515,EQOSQ,EQOSQ,EQONEX Ltd,,False,25-NSE,2023-03-03,http:404,,,0,0,no-data
1834645,PKBO,PKBO|PKBOW,"Peak Bio, Inc.",,False,25-NSE,2023-03-03,http:404,,,0,0,no-data
1772028,SCPS,SCPS,Scopus BioPharma Inc.,Scopus BioPharma Inc.,True,25-NSE,2023-03-03,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,881,otc-continuation
1318641,STAB,STAB,"Statera Biopharma, Inc.","Statera Biopharma, Inc.",True,25-NSE,2023-03-03,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,881,otc-continuation
1058867,GNTY,GNTY,GUARANTY BANCSHARES INC /TX/,,False,25,2023-03-06,http:404,,,0,0,no-data
1834518,NSTB,NSTB,Northern Star Investment Corp. II,,False,25,2023-03-13,http:404,,,0,0,no-data
1780232,GFL,GFL,GFL Environmental Inc.,GFL Environmental Inc.,True,25-NSE,2023-03-15,NYSE,2021-09-07,2026-09-04,1255,873,still-listed
929869,RELX,RELX|RLXXF,RELX PLC,RELX PLC,True,25-NSE,2023-03-16,NYSE,2021-09-07,2026-09-04,1255,872,still-listed
1823584,AENT,AENT|AENTW,ALLIANCE ENTERTAINMENT HOLDING CORP,Alliance Entertainment Holding Corporation,True,25-NSE,2023-03-17,NasdaqCM,2021-09-07,2026-09-04,1255,871,still-listed
1831359,JWSM,JWSM,Jaws Mustang Acquisition Corp,,False,25,2023-03-20,http:404,,,0,0,no-data
1855644,ZURA,ZURA|ZURAW,JATT Acquisition Corp,Zura Bio Limited,False,25,2023-03-20,NasdaqCM,2023-03-21,2026-09-04,869,869,identity-mismatch
1487198,ASPU,ASPU,"ASPEN GROUP, INC.","Aspen Group, Inc.",True,25,2023-03-23,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,867,otc-continuation
1900304,HLN,HLN|HLNCF,Haleon plc,Haleon plc,True,25-NSE,2023-03-24,NYSE,2022-07-25,2026-09-04,1034,866,still-listed
1361538,PRIM,PRIM,Primoris Services Corp,Primoris Services Corporation,True,25,2023-04-03,NYSE,2021-09-07,2026-09-04,1255,860,still-listed
840551,TMDIF,TMDIF,TITAN MEDICAL INC,,False,25,2023-04-04,http:404,,,0,0,no-data
1627606,DTEAF,DTEAF,DAVIDsTEA Inc.,DAVIDsTEA Inc.,True,25,2023-04-07,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,856,otc-continuation
1831006,BLUAF,BLUAF|BLUAW|BLUVF,BlueRiver Acquisition Corp.,BlueRiver Acquisition Corp.,True,25,2023-04-10,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,856,otc-continuation
1575311,DTLAP,DTLAP,Brookfield DTLA Fund Office Trust Investor Inc.,Brookfield DTLA Fund Office Trust Investor Inc.,True,25,2023-04-10,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,856,otc-continuation
1839341,CORZ,CORZ|CORZR|CORZW|CORZZ,"Core Scientific, Inc./tx","Core Scientific, Inc.",True,25-NSE,2023-04-12,NasdaqGS,2024-01-24,2026-09-04,657,657,still-listed
1733298,QTTOY,QTTOY,Qutoutiao Inc.,Qutoutiao Inc.,True,25-NSE,2023-04-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,854,otc-continuation
850261,SRNE,SRNE,"Sorrento Therapeutics, Inc.","Sorrento Therapeutics, Inc.",True,25-NSE,2023-04-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,854,otc-continuation
1878835,VGFCQ,VGFCQ,Very Good Food Co Inc.,The Very Good Food Company Inc.,True,25-NSE,2023-04-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,854,otc-continuation
895728,ENB,ENB|EBBGF|EBBNF|EBGEF|EBRGF|EBRZF|ENBFF|ENBGF|ENBHF|ENBMF|ENBNF|ENBOF|ENBRF|ENNPF,ENBRIDGE INC,Enbridge Inc.,True,25-NSE,2023-04-17,NYSE,2021-09-07,2026-09-04,1255,851,still-listed
771992,PAAS,PAAS|PAASF,PAN AMERICAN SILVER CORP,Pan American Silver Corp.,True,25,2023-04-17,NYSE,2021-09-07,2026-09-04,1255,851,still-listed
1844505,QTI,QTI|QTIWW,"GigCapital5, Inc.","QT Imaging Holdings, Inc.",False,25-NSE,2023-04-21,NasdaqCM,2021-11-04,2026-09-04,1213,847,identity-mismatch
1000298,IMPM,IMPM,IMPAC MORTGAGE HOLDINGS INC,,False,25-NSE,2023-04-27,http:404,,,0,0,no-data
1909152,KALRQ,KALRQ,Kalera Public Ltd Co,Kalera Public Limited Company,True,25-NSE,2023-05-02,OTC Markets OTCPK,2022-06-29,2026-09-04,1051,840,otc-continuation
719739,SIVBQ,SIVBQ,SVB FINANCIAL GROUP,,False,25-NSE,2023-05-02,http:404,,,0,0,no-data
1538217,SRAX,SRAX,"SRAX, Inc.","SRAX, Inc.",True,25-NSE,2023-05-02,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,840,otc-continuation
1463833,IDWM,IDWM,"IDW MEDIA HOLDINGS, INC.","IDW Media Holdings, Inc.",True,25,2023-05-08,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,836,otc-continuation
1579684,GCI,GCI,"Gannett Co., Inc.",,False,25-NSE,2023-05-09,http:404,,,0,0,no-data
1949543,STR,STR,Sitio Royalties Corp.,,False,25-NSE,2023-05-09,http:404,,,0,0,no-data
1061736,FMX,FMX,MEXICAN ECONOMIC DEVELOPMENT INC,"Fomento Económico Mexicano, S.A.B. de C.V.",False,25-NSE,2023-05-10,NYSE,2021-09-07,2026-09-04,1255,834,identity-mismatch
1312109,SICP,SICP,Silvergate Capital Corp,Silvergate Capital Corporation,True,25-NSE,2023-05-11,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,833,otc-continuation
1091587,ABBNY,ABBNY|ABLZF,ABB LTD,ABB Ltd,True,25,2023-05-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,832,otc-continuation
1516912,OBK,OBK,"Origin Bancorp, Inc.","Origin Bancorp, Inc.",True,25,2023-05-19,NYSE,2021-09-07,2026-09-04,1255,827,still-listed
1227500,EQBK,EQBK,EQUITY BANCSHARES INC,"Equity Bancshares, Inc.",True,25,2023-05-22,NYSE,2021-09-07,2026-09-04,1255,826,still-listed
915389,EMN,EMN,EASTMAN CHEMICAL CO,Eastman Chemical Company,True,25-NSE,2023-05-26,NYSE,2021-09-07,2026-09-04,1255,822,still-listed
885725,BSX,BSX,BOSTON SCIENTIFIC CORP,Boston Scientific Corporation,True,25-NSE,2023-06-01,NYSE,2021-09-07,2026-09-04,1255,819,still-listed
1659494,COE,COE,51Talk Online Education Group,51Talk Online Education Group,True,25,2023-06-01,NYSE American,2021-09-07,2026-09-04,1255,819,still-listed
798354,FI,FI,FISERV INC,,False,25,2023-06-06,http:404,,,0,0,no-data
1845437,NPWR,NPWR,NET Power Inc.,NET Power Inc.,True,25-NSE,2023-06-09,NYSE,2021-09-07,2026-09-04,1255,813,still-listed
1473844,STEL,STEL,"Stellar Bancorp, Inc.",,False,25,2023-06-09,http:404,,,0,0,no-data
1739174,PHGE,PHGE|PHGEW,BiomX Inc.,BiomX Inc.,True,25-NSE,2023-06-12,NYSE American,2021-09-07,2026-09-04,1255,812,still-listed
28823,DBD,DBD,"DIEBOLD NIXDORF, Inc","Diebold Nixdorf, Incorporated",True,25-NSE,2023-06-20,NYSE,2023-08-14,2026-09-04,769,769,still-listed
1528356,GNE,GNE,Genie Energy Ltd.,Genie Energy Ltd.,True,25-NSE,2023-06-20,NYSE,2021-09-07,2026-09-04,1255,807,still-listed
1467808,CORBF,CORBF,Global Cord Blood Corp,Global Cord Blood Corporation,True,25-NSE,2023-06-22,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,805,otc-continuation
1861121,EVE,EVE|EVE-UN|EVE-WT,EVe Mobility Acquisition Corp,,False,25,2023-06-22,http:404,,,0,0,no-data
846546,BNSOF,BNSOF,BONSO ELECTRONICS INTERNATIONAL INC,Bonso Electronics International Inc.,True,25,2023-06-23,OTC Markets OTCID,2021-09-07,2026-09-04,1255,804,otc-continuation
96021,SYY,SYY,SYSCO CORP,Sysco Corporation,True,25-NSE,2023-06-23,NYSE,2021-09-07,2026-09-04,1255,804,still-listed
1355848,TOON,TOON,"Genius Brands International, Inc.",Kartoon Studios Inc.,False,25,2023-06-23,NYSE American,2021-09-07,2026-09-04,1255,804,identity-mismatch
1928446,GRNT,GRNT,"Granite Ridge Resources, Inc.","Granite Ridge Resources, Inc.",True,25-NSE,2023-07-05,NYSE,2021-09-07,2026-09-04,1255,797,still-listed
882835,ROP,ROP,ROPER TECHNOLOGIES INC,"Roper Technologies, Inc.",True,25,2023-07-05,NasdaqGS,2021-09-07,2026-09-04,1255,797,still-listed
882184,DHI,DHI,HORTON D R INC /DE/,"D.R. Horton, Inc.",True,25-NSE,2023-07-06,NYSE,2021-09-07,2026-09-04,1255,796,still-listed
1169987,HTGMQ,HTGMQ,"HTG MOLECULAR DIAGNOSTICS, INC","HTG Molecular Diagnostics, Inc.",True,25-NSE,2023-07-10,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,794,otc-continuation
1698514,NESR,NESR|NESRW,National Energy Services Reunited Corp.,National Energy Services Reunited Corp.,True,25-NSE,2023-07-10,NasdaqCM,2024-07-09,2026-09-04,543,543,still-listed
1444307,ONCSQ,ONCSQ,ONCOSEC MEDICAL Inc,OncoSec Medical Incorporated,True,25-NSE,2023-07-10,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,794,otc-continuation
1076682,RGTPQ,RGTPQ,"POLARITYTE, INC.",,False,25-NSE,2023-07-10,http:404,,,0,0,no-data
100716,UNAM,UNAM,UNICO AMERICAN CORP,,False,25-NSE,2023-07-10,http:404,,,0,0,no-data
1852767,MRT,MRT,"Marti Technologies, Inc.","Marti Technologies, Inc.",True,25-NSE,2023-07-11,NYSE American,2021-09-07,2026-09-04,1255,793,still-listed
1838987,CSLR,CSLR|CSLRW,Freedom Acquisition I Corp.,,False,25,2023-07-17,http:404,,,0,0,no-data
1837607,AEON,AEON,Priveterra Acquisition Corp.,"AEON Biopharma, Inc.",False,25,2023-07-21,NYSE American,2023-01-03,2026-09-04,922,785,identity-mismatch
1847064,PSQH,PSQH,"PSQ Holdings, Inc.","PSQ Holdings, Inc.",True,25-NSE,2023-07-24,NYSE,2021-09-07,2026-09-04,1255,784,still-listed
1882198,ATEK,ATEK,Athena Technology Acquisition Corp. II,Athena Technology Acquisition Corp. II,True,25,2023-07-27,OTC Markets OTCPK,2022-01-28,2026-09-04,1155,781,otc-continuation
1566469,NHIQ,NHIQ,"NantHealth, Inc.",,False,25-NSE,2023-07-27,http:404,,,0,0,no-data
1759546,NRDE,NRDE,Lordstown Motors Corp.,Stark Novus Financial Inc,False,25-NSE,2023-07-27,OTC Markets OTCPK,2026-07-17,2026-09-04,36,36,identity-mismatch
1741231,TTCFQ,TTCFQ,"Tattooed Chef, Inc.",,False,25-NSE,2023-07-27,http:404,,,0,0,no-data
1501078,OFED,OFED,Oconee Federal Financial Corp.,Oconee Federal Financial Corp.,True,25,2023-07-31,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,779,otc-continuation
98222,TDW,TDW|TDDWW|TDGMW|TDW-WT,TIDEWATER INC,Tidewater Inc.,True,25-NSE,2023-07-31,NYSE,2021-09-07,2026-09-04,1255,779,still-listed
1734875,MSVB,MSVB,"Mid-Southern Bancorp, Inc.",,False,25,2023-08-14,http:404,,,0,0,no-data
1567094,CNH,CNH,CNH Industrial N.V.,CNH Industrial N.V.,True,25-NSE,2023-08-15,NYSE,2021-09-07,2026-09-04,1255,768,still-listed
1004980,PCG,PCG|PCG-PA|PCG-PB|PCG-PC|PCG-PD|PCG-PE|PCG-PG|PCG-PH|PCG-PI,PG&E Corp,PG&E Corporation,True,25-NSE,2023-08-17,NYSE,2021-09-07,2026-09-04,1255,766,still-listed
1019671,SEAC,SEAC,SEACHANGE INTERNATIONAL INC,"SeaChange International, Inc.",True,25,2023-08-18,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,765,otc-continuation
1413837,FFWM,FFWM,First Foundation Inc.,,False,25,2023-08-21,http:404,,,0,0,no-data
1411579,AMC,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.","AMC Entertainment Holdings, Inc.",True,25-NSE,2023-08-25,NYSE,2021-09-07,2026-09-04,1255,760,still-listed
1847874,BEEP,BEEP,Mobile Infrastructure Corp,Mobile Infrastructure Corporation,True,25,2023-08-25,NasdaqGM,2023-08-28,2026-09-04,759,759,still-listed
1788717,FXLV,FXLV,F45 Training Holdings Inc.,,False,25-NSE,2023-08-25,http:404,,,0,0,no-data
1734342,AMTB,AMTB,Amerant Bancorp Inc.,Amerant Bancorp Inc.,True,25,2023-08-28,NYSE,2021-09-07,2026-09-04,1255,759,still-listed
1861233,ILLMF,ILLMF,illumin Holdings Inc.,illumin Holdings Inc.,True,25,2023-09-01,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,755,otc-continuation
1007273,BKSC,BKSC,BANK OF SOUTH CAROLINA CORP,Bank of South Carolina Corporation,True,25,2023-09-05,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,754,otc-continuation
1614067,ARDS,ARDS,"Aridis Pharmaceuticals, Inc.","Aridis Pharmaceuticals, Inc.",True,25-NSE,2023-09-08,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,751,otc-continuation
1845149,CBRG,CBRG|CBRGF|CBRGU,Chain Bridge I,Leverage Shares 2X Long CBRS Daily ETF,False,25-NSE,2023-09-08,Cboe US,2026-05-15,2026-09-04,78,78,identity-mismatch
1868269,LATG,LATG|LATGF|LATGU,LatAmGrowth SPAC,,False,25-NSE,2023-09-08,http:404,,,0,0,no-data
1018735,NYMXF,NYMXF,NYMOX PHARMACEUTICAL CORP,Nymox Pharmaceutical Corporation,True,25-NSE,2023-09-08,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,751,otc-continuation
1801602,SBIG,SBIG|SBIGW,"SpringBig Holdings, Inc.","SpringBig Holdings, Inc.",True,25-NSE,2023-09-08,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,751,otc-continuation
1597313,VRAYQ,VRAYQ,"ViewRay, Inc.","ViewRay Systems, Inc.",True,25-NSE,2023-09-08,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,751,otc-continuation
716006,YELLQ,YELLQ,Yellow Corp,,False,25-NSE,2023-09-08,http:404,,,0,0,no-data
103379,VFC,VFC,V F CORP,V.F. Corporation,False,25-NSE,2023-09-20,NYSE,2021-09-07,2026-09-04,1255,743,identity-mismatch
1273813,AGO,AGO,ASSURED GUARANTY LTD,Assured Guaranty Ltd.,True,25-NSE,2023-09-25,NYSE,2021-09-07,2026-09-04,1255,740,still-listed
711404,COO,COO,"COOPER COMPANIES, INC.","The Cooper Companies, Inc.",True,25,2023-09-25,NasdaqGS,2021-09-07,2026-09-04,1255,740,still-listed
849395,CRH,CRH,CRH PUBLIC LTD CO,CRH plc,True,25-NSE,2023-09-25,NYSE,2021-09-07,2026-09-04,1255,740,still-listed
1792789,DASH,DASH,"DoorDash, Inc.","DoorDash, Inc.",True,25,2023-09-26,NasdaqGS,2021-09-07,2026-09-04,1255,739,still-listed
1845459,NKGN,NKGN|NKGNW,Graf Acquisition Corp. IV,"NKGen Biotech, Inc.",False,25,2023-09-29,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,736,identity-mismatch
715072,RNST,RNST,RENASANT CORP,Renasant Corporation,True,25,2023-10-06,NYSE,2021-09-07,2026-09-04,1255,731,still-listed
1717556,BBIG,BBIG,"Vinco Ventures, Inc.","Vinco Ventures, Inc.",True,25-NSE,2023-10-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,727,otc-continuation
1815021,BQ,BQ,Boqii Holding Ltd,Boqii Holding Limited,True,25,2023-10-12,NYSE American,2021-09-07,2026-09-04,1255,727,still-listed
1340476,DESLF,DESLF|DRTTF,DIRTT ENVIRONMENTAL SOLUTIONS LTD,,False,25-NSE,2023-10-12,http:404,,,0,0,no-data
834285,FRBK,FRBK|FRBKQ,REPUBLIC FIRST BANCORP INC,,False,25-NSE,2023-10-12,http:404,,,0,0,no-data
1760764,GMVDF,GMVDF,G Medical Innovations Holdings Ltd.,G Medical Innovations Holdings Ltd,True,25-NSE,2023-10-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,727,otc-continuation
1756499,MCLDF,MCLDF,mCloud Technologies Corp.,mCloud Technologies Corp.,True,25-NSE,2023-10-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,727,otc-continuation
1777765,VQSSF,VQSSF,VIQ Solutions Inc.,VIQ Solutions Inc.,True,25-NSE,2023-10-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,727,otc-continuation
884247,YVRLF,YVRLF,Liquid Media Group Ltd.,Liquid Media Group Ltd.,True,25-NSE,2023-10-12,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,727,otc-continuation
1495584,SVVC,SVVC,"Firsthand Technology Value Fund, Inc.","Firsthand Technology Value Fund, Inc.",True,25,2023-10-17,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,724,otc-continuation
1874474,ALLG,ALLG|ALLGF,Allego N.V.,,False,25-NSE,2023-10-18,http:404,,,0,0,no-data
810509,NAVB,NAVB,"NAVIDEA BIOPHARMACEUTICALS, INC.",,False,25-NSE,2023-10-23,http:404,,,0,0,no-data
1804583,RAASY,RAASY,Cloopen Group Holding Ltd,Cloopen Group Holding Limited,True,25-NSE,2023-10-25,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,718,otc-continuation
1854233,EGLXF,EGLXF,Enthusiast Gaming Holdings Inc. / Canada,Enthusiast Gaming Holdings Inc.,True,25,2023-10-30,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,715,otc-continuation
1810140,POLCQ,POLCQ,Polished.com Inc.,Polished.com Inc.,True,25-NSE,2023-10-30,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,715,otc-continuation
1633438,AZREF,AZREF,Azure Power Global Ltd,Azure Power Global Limited,True,25-NSE,2023-10-31,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,714,otc-continuation
50471,TRAK,TRAK,PARK CITY GROUP INC,"ReposiTrak, Inc.",False,25,2023-11-01,NYSE,2021-09-07,2026-09-04,1255,713,identity-mismatch
1130713,BYON,BYON,"OVERSTOCK.COM, INC",,False,25,2023-11-03,http:404,,,0,0,no-data
1174169,AQN,AQN|AQNB|AGQPF,ALGONQUIN POWER & UTILITIES CORP.,Algonquin Power & Utilities Corp.,True,25-NSE,2023-11-06,NYSE,2021-09-07,2026-09-04,1255,710,still-listed
1743344,PYRGF,PYRGF,PyroGenesis Canada Inc.,PyroGenesis Inc.,True,25,2023-11-06,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,710,otc-continuation
1723128,AMRX,AMRX,"Amneal Pharmaceuticals, Inc.","Amneal Pharmaceuticals, Inc.",True,25-NSE,2023-11-08,NasdaqGS,2021-09-07,2026-09-04,1255,708,still-listed
1781335,OTIS,OTIS,Otis Worldwide Corp,Otis Worldwide Corporation,True,25-NSE,2023-11-13,NYSE,2021-09-07,2026-09-04,1255,705,still-listed
1617669,UFABQ,UFABQ,"Unique Fabricating, Inc.","Unique Fabricating, Inc.",True,25-NSE,2023-11-13,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,705,otc-continuation
1044378,BIOCQ,BIOCQ,BIOCEPT INC,"Biocept, Inc.",True,25-NSE,2023-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,700,otc-continuation
1829966,EBET,EBET,"EBET, Inc.","EBET, Inc.",True,25-NSE,2023-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,700,otc-continuation
746515,EXPD,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,"Expeditors International of Washington, Inc.",True,25,2023-11-20,NYSE,2021-09-07,2026-09-04,1255,700,still-listed
1865697,GGAAF,GGAAF,Genesis Growth Tech Acquisition Corp.,NeuroMind AI Corp.,False,25-NSE,2023-11-20,OTC Markets OTCPK,2022-02-03,2026-09-04,1151,700,identity-mismatch
1113148,INFIQ,INFIQ,"INFINITY PHARMACEUTICALS, INC.","Infinity Pharmaceuticals, Inc.",True,25-NSE,2023-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,700,otc-continuation
1792581,KRBP,KRBP,"Kiromic Biopharma, Inc.",,False,25-NSE,2023-11-20,http:404,,,0,0,no-data
1606745,LTRPA,LTRPA|LTRPB,"Liberty TripAdvisor Holdings, Inc.",,False,25-NSE,2023-11-20,http:404,,,0,0,no-data
1807983,MDNAF,MDNAF,Medicenna Therapeutics Corp.,Medicenna Therapeutics Corp.,True,25-NSE,2023-11-20,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,700,otc-continuation
1136174,OTRK,OTRK|OTRKP,"Ontrak, Inc.",,False,25-NSE,2023-11-20,http:404,,,0,0,no-data
1063537,RIBT,RIBT,RiceBran Technologies,RiceBran Technologies,True,25-NSE,2023-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,700,otc-continuation
1739426,RVLPQ,RVLPQ,RVL Pharmaceuticals plc,RVL Pharmaceuticals plc,True,25-NSE,2023-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,700,otc-continuation
1821075,SFRT,SFRT,"Appreciate Holdings, Inc.","Appreciate Holdings, Inc.",True,25-NSE,2023-11-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,700,otc-continuation
1762322,SFTGQ,SFTGQ,"SHIFT TECHNOLOGIES, INC.",,False,25-NSE,2023-11-20,http:404,,,0,0,no-data
1813658,TMPOQ,TMPOQ,"Tempo Automation Holdings, Inc.","Tempo Automation Holdings, Inc.",True,25-NSE,2023-11-20,OTC Markets OTCPK,2022-11-23,2026-09-04,948,700,otc-continuation
1729750,KBNT,KBNT,"Kubient, Inc.","Kubient, Inc.",True,25,2023-11-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,699,otc-continuation
749098,MGA,MGA,MAGNA INTERNATIONAL INC,Magna International Inc.,True,25-NSE,2023-11-24,NYSE,2021-09-07,2026-09-04,1255,697,still-listed
1915403,SATX,SATX|STXYF,SatixFy Communications Ltd.,,False,25-NSE,2023-11-27,http:404,,,0,0,no-data
1333141,FMS,FMS|FMCQF,Fresenius Medical Care AG,Fresenius Medical Care AG,True,25-NSE,2023-12-01,NYSE,2021-09-07,2026-09-04,1255,692,still-listed
1111711,NI,NI,NISOURCE INC.,NiSource Inc.,True,25-NSE,2023-12-01,NYSE,2021-09-07,2026-09-04,1255,692,still-listed
1610682,USDP,USDP,USD Partners LP,USD Partners LP,True,25-NSE,2023-12-01,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,692,otc-continuation
1853070,SOAR,SOAR,PROOF Acquisition Corp I,"Volato Group, Inc.",False,25-NSE,2023-12-04,NYSE American,2022-01-21,2026-09-04,1160,691,identity-mismatch
1038773,SMBK,SMBK,SMARTFINANCIAL INC.,"SmartFinancial, Inc.",True,25,2023-12-08,NYSE,2021-09-07,2026-09-04,1255,687,still-listed
1075706,CIZN,CIZN,CITIZENS HOLDING CO /MS/,Citizens Holding Company,True,25,2023-12-11,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,686,otc-continuation
1862935,CURR,CURR|IFIN,InFinT Acquisition Corp,CURRENC Group Inc.,False,25-NSE,2023-12-13,NasdaqGM,2024-09-03,2026-09-04,504,504,identity-mismatch
1333172,NMPGY,NMPGY|NMPRY,Navios Maritime Holdings Inc.,Navios Maritime Holdings Inc.,True,25-NSE,2023-12-14,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,683,otc-continuation
1708441,MYND,MYND,"Mynd.ai, Inc.","Mynd.ai, Inc.",True,25,2023-12-18,NYSE American,2021-09-07,2026-09-04,1255,681,still-listed
764038,SSB,SSB,SouthState Corp,SouthState Bank Corporation,True,25,2023-12-18,NYSE,2021-09-07,2026-09-04,1255,681,still-listed
1253176,VAPO,VAPO,VAPOTHERM INC,,False,25-NSE,2023-12-18,http:404,,,0,0,no-data
1885461,SUAC,SUAC|SUACU|SUACW,ShoulderUP Technology Acquisition Corp.,,False,25-NSE,2023-12-19,http:404,,,0,0,no-data
1740915,FTCHQ,FTCHQ,Farfetch Ltd,Farfetch Limited,True,25-NSE,2023-12-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,679,otc-continuation
1861449,BRDSQ,BRDSQ,"Bird Global, Inc.",,False,25-NSE,2023-12-21,http:404,,,0,0,no-data
