event_id,ticker,event_type,event_ts,entry_date,exit_date,horizon,event_ret,control,control_ret,abnormal_ret,exit_status
f4_USCB_2024-03-14,USCB,form4_cluster_buy,2024-03-14T00:00:00,2024-03-15,2024-06-14,63,0.092706,SPY,0.06463,0.028076,ok
f4_ANIX_2024-03-15,ANIX,form4_cluster_buy,2024-03-15T00:00:00,2024-03-18,2024-06-17,63,-0.259259,SPY,0.066763,-0.326022,ok
f4_FRST_2024-03-15,FRST,form4_cluster_buy,2024-03-15T00:00:00,2024-03-18,2024-06-17,63,-0.166229,SPY,0.066763,-0.232992,ok
f4_ASLE_2024-03-18,ASLE,form4_cluster_buy,2024-03-18T00:00:00,2024-03-19,2024-06-18,63,-0.105691,SPY,0.063563,-0.169254,ok
f4_GRNT_2024-03-18,GRNT,form4_cluster_buy,2024-03-18T00:00:00,2024-03-19,2024-06-18,63,-0.04461,SPY,0.063563,-0.108172,ok
f4_RWAY_2024-03-18,RWAY,form4_cluster_buy,2024-03-18T00:00:00,2024-03-19,2024-06-18,63,0.026513,SPY,0.063563,-0.037049,ok
f4_STEM_2024-03-20,STEM,form4_cluster_buy,2024-03-20T00:00:00,2024-03-21,2024-06-21,63,-0.497778,SPY,0.046087,-0.543865,ok
f4_IMRX_2024-03-21,IMRX,form4_cluster_buy,2024-03-21T00:00:00,2024-03-22,2024-06-24,63,-0.415686,SPY,0.044667,-0.460354,ok
f4_LILA_2024-03-22,LILA,form4_cluster_buy,2024-03-22T00:00:00,2024-03-25,2024-06-25,63,0.277933,SPY,0.051595,0.226338,ok
f4_DERM_2024-03-27,DERM,form4_cluster_buy,2024-03-27T00:00:00,2024-03-28,2024-06-28,63,0.532609,SPY,0.043791,0.488818,ok
f4_LEGH_2024-03-27,LEGH,form4_cluster_buy,2024-03-27T00:00:00,2024-03-28,2024-06-28,63,0.065985,SPY,0.043791,0.022194,ok
f4_NKTX_2024-03-29,NKTX,form4_cluster_buy,2024-03-29T00:00:00,2024-04-01,2024-07-01,63,-0.459335,SPY,0.047762,-0.507097,ok
f4_GTN_2024-04-01,GTN,form4_cluster_buy,2024-04-01T00:00:00,2024-04-02,2024-07-02,63,-0.144622,SPY,0.061563,-0.206185,ok
f4_ALTI_2024-04-04,ALTI,form4_cluster_buy,2024-04-04T00:00:00,2024-04-05,2024-07-08,63,-0.06288,SPY,0.074536,-0.137416,ok
f4_SRZN_2024-04-08,SRZN,form4_cluster_buy,2024-04-08T00:00:00,2024-04-09,2024-07-10,63,-0.145374,SPY,0.084362,-0.229736,ok
f4_CRMT_2024-04-10,CRMT,form4_cluster_buy,2024-04-10T00:00:00,2024-04-11,2024-07-12,63,0.138621,SPY,0.084549,0.054071,ok
f4_LOVE_2024-04-23,LOVE,form4_cluster_buy,2024-04-23T00:00:00,2024-04-24,2024-07-25,63,0.229157,SPY,0.06873,0.160427,ok
f4_INMB_2024-04-24,INMB,form4_cluster_buy,2024-04-24T00:00:00,2024-04-25,2024-07-26,63,-0.208487,SPY,0.084821,-0.293308,ok
f4_KRRO_2024-04-24,KRRO,form4_cluster_buy,2024-04-24T00:00:00,2024-04-25,2024-07-26,63,-0.103366,SPY,0.084821,-0.188187,ok
f4_ZURA_2024-04-24,ZURA,form4_cluster_buy,2024-04-24T00:00:00,2024-04-25,2024-07-26,63,0.074586,SPY,0.084821,-0.010235,ok
f4_SAMG_2024-05-03,SAMG,form4_cluster_buy,2024-05-03T00:00:00,2024-05-06,2024-08-06,63,0.005146,SPY,0.014063,-0.008917,ok
f4_FRAF_2024-05-07,FRAF,form4_cluster_buy,2024-05-07T00:00:00,2024-05-08,2024-08-08,63,0.137764,SPY,0.029335,0.108429,ok
f4_FXNC_2024-05-07,FXNC,form4_cluster_buy,2024-05-07T00:00:00,2024-05-08,2024-08-08,63,0.115292,SPY,0.029335,0.085957,ok
f4_PAL_2024-05-13,PAL,form4_cluster_buy,2024-05-13T00:00:00,2024-05-14,2024-08-14,63,0.348914,SPY,0.042431,0.306483,ok
f4_TMCI_2024-05-14,TMCI,form4_cluster_buy,2024-05-14T00:00:00,2024-05-15,2024-08-15,63,0.005042,SPY,0.047329,-0.042287,ok
f4_LENZ_2024-05-15,LENZ,form4_cluster_buy,2024-05-15T00:00:00,2024-05-16,2024-08-16,63,0.376285,SPY,0.051842,0.324444,ok
f4_NEWT_2024-05-15,NEWT,form4_cluster_buy,2024-05-15T00:00:00,2024-05-16,2024-08-16,63,-0.07336,SPY,0.051842,-0.125201,ok
f4_TLS_2024-05-17,TLS,form4_cluster_buy,2024-05-17T00:00:00,2024-05-20,2024-08-20,63,-0.047368,SPY,0.057432,-0.104801,ok
f4_AVD_2024-05-17,AVD,form4_cluster_buy,2024-05-17T00:00:00,2024-05-20,2024-08-20,63,-0.390198,SPY,0.057432,-0.44763,ok
f4_SCLX_2024-05-17,SCLX,form4_cluster_buy,2024-05-17T00:00:00,2024-05-20,2024-08-20,63,0.041322,SPY,0.057432,-0.01611,ok
f4_ACTG_2024-05-20,ACTG,form4_cluster_buy,2024-05-20T00:00:00,2024-05-21,2024-08-21,63,-0.165493,SPY,0.05847,-0.223963,ok
f4_LODE_2024-05-20,LODE,form4_cluster_buy,2024-05-20T00:00:00,2024-05-21,2024-08-21,63,-0.28,SPY,0.05847,-0.33847,ok
f4_BKTI_2024-05-23,BKTI,form4_cluster_buy,2024-05-23T00:00:00,2024-05-24,2024-08-26,63,0.539237,SPY,0.062631,0.476606,ok
f4_INFU_2024-05-23,INFU,form4_cluster_buy,2024-05-23T00:00:00,2024-05-24,2024-08-26,63,-0.099301,SPY,0.062631,-0.161931,ok
f4_INVE_2024-05-23,INVE,form4_cluster_buy,2024-05-23T00:00:00,2024-05-24,2024-08-26,63,-0.162291,SPY,0.062631,-0.224922,ok
f4_BOC_2024-05-24,BOC,form4_cluster_buy,2024-05-24T00:00:00,2024-05-28,2024-08-27,63,-0.05618,SPY,0.063347,-0.119526,ok
f4_TITN_2024-05-28,TITN,form4_cluster_buy,2024-05-28T00:00:00,2024-05-29,2024-08-28,63,-0.230392,SPY,0.064629,-0.295021,ok
f4_OPAD_2024-05-30,OPAD,form4_cluster_buy,2024-05-30T00:00:00,2024-05-31,2024-08-30,63,-0.197938,SPY,0.072299,-0.270237,ok
f4_CATX_2024-06-04,CATX,form4_cluster_buy,2024-06-04T00:00:00,2024-06-05,2024-09-05,63,0.095035,SPY,0.031259,0.063777,ok
f4_FF_2024-06-04,FF,form4_cluster_buy,2024-06-04T00:00:00,2024-06-05,2024-09-05,63,0.334786,SPY,0.031259,0.303527,ok
f4_RNGR_2024-06-06,RNGR,form4_cluster_buy,2024-06-06T00:00:00,2024-06-07,2024-09-09,63,0.133571,SPY,0.026521,0.10705,ok
f4_TCPC_2024-06-07,TCPC,form4_cluster_buy,2024-06-07T00:00:00,2024-06-10,2024-09-10,63,-0.179477,SPY,0.027817,-0.207295,ok
f4_OEC_2024-06-12,OEC,form4_cluster_buy,2024-06-12T00:00:00,2024-06-13,2024-09-13,63,-0.287618,SPY,0.039401,-0.327019,ok
f4_PKOH_2024-06-13,PKOH,form4_cluster_buy,2024-06-13T00:00:00,2024-06-14,2024-09-16,63,0.150125,SPY,0.040303,0.109822,ok
f4_SRBK_2024-06-18,SRBK,form4_cluster_buy,2024-06-18T00:00:00,2024-06-20,2024-09-19,63,0.17679,SPY,0.047207,0.129583,ok
f4_GRNT_2024-06-20,GRNT,form4_cluster_buy,2024-06-20T00:00:00,2024-06-21,2024-09-20,63,0.057971,SPY,0.0468,0.011171,ok
f4_MPAA_2024-06-21,MPAA,form4_cluster_buy,2024-06-21T00:00:00,2024-06-24,2024-09-23,63,0.022544,SPY,0.052838,-0.030294,ok
f4_DMAC_2024-07-01,DMAC,form4_cluster_buy,2024-07-01T00:00:00,2024-07-02,2024-10-01,63,0.510714,SPY,0.038895,0.471819,ok
f4_TBN_2024-07-02,TBN,form4_cluster_buy,2024-07-02T00:00:00,2024-07-03,2024-10-02,63,-0.159597,SPY,0.034717,-0.194313,ok
f4_BNED_2024-07-10,BNED,form4_cluster_buy,2024-07-10T00:00:00,2024-07-11,2024-10-09,63,0.075152,SPY,0.040308,0.034844,ok
f4_FBIO_2024-07-15,FBIO,form4_cluster_buy,2024-07-15T00:00:00,2024-07-16,2024-10-14,63,-0.172414,SPY,0.037624,-0.210038,ok
f4_TKNO_2024-07-16,TKNO,form4_cluster_buy,2024-07-16T00:00:00,2024-07-17,2024-10-15,63,2.223958,SPY,0.044203,2.179756,ok
f4_COFS_2024-07-29,COFS,form4_cluster_buy,2024-07-29T00:00:00,2024-07-30,2024-10-28,63,0.221384,SPY,0.074929,0.146455,ok
f4_PFIS_2024-08-01,PFIS,form4_cluster_buy,2024-08-01T00:00:00,2024-08-02,2024-10-31,63,0.039796,SPY,0.07034,-0.030545,ok
f4_FNWB_2024-08-02,FNWB,form4_cluster_buy,2024-08-02T00:00:00,2024-08-05,2024-11-01,63,-0.004919,SPY,0.1071,-0.112019,ok
f4_CMTV_2024-08-05,CMTV,form4_cluster_buy,2024-08-05T00:00:00,2024-08-06,2024-11-04,63,0.063368,SPY,0.094624,-0.031255,ok
f4_HRZN_2024-08-05,HRZN,form4_cluster_buy,2024-08-05T00:00:00,2024-08-06,2024-11-04,63,-0.147688,SPY,0.094624,-0.242311,ok
f4_CVRX_2024-08-08,CVRX,form4_cluster_buy,2024-08-08T00:00:00,2024-08-09,2024-11-07,63,0.81733,SPY,0.120916,0.696415,ok
f4_GLSI_2024-08-08,GLSI,form4_cluster_buy,2024-08-08T00:00:00,2024-08-09,2024-11-07,63,0.02145,SPY,0.120916,-0.099466,ok
f4_ONEW_2024-08-09,ONEW,form4_cluster_buy,2024-08-09T00:00:00,2024-08-12,2024-11-08,63,0.107869,SPY,0.12518,-0.017311,ok
f4_FSTR_2024-08-12,FSTR,form4_cluster_buy,2024-08-12T00:00:00,2024-08-13,2024-11-11,63,0.272919,SPY,0.10803,0.164889,ok
f4_RNAC_2024-08-14,RNAC,form4_cluster_buy,2024-08-14T00:00:00,2024-08-15,2024-11-13,63,0.184775,SPY,0.083085,0.10169,ok
f4_FTCI_2024-08-16,FTCI,form4_cluster_buy,2024-08-16T00:00:00,2024-08-19,2024-11-15,63,0.722449,SPY,0.049922,0.672527,ok
f4_RWAY_2024-08-16,RWAY,form4_cluster_buy,2024-08-16T00:00:00,2024-08-19,2024-11-15,63,-0.029823,SPY,0.049922,-0.079745,ok
f4_SGC_2024-08-19,SGC,form4_cluster_buy,2024-08-19T00:00:00,2024-08-20,2024-11-18,63,0.223421,SPY,0.055941,0.16748,ok
f4_TMCI_2024-08-19,TMCI,form4_cluster_buy,2024-08-19T00:00:00,2024-08-20,2024-11-18,63,0.169841,SPY,0.055941,0.1139,ok
f4_WBTN_2024-08-20,WBTN,form4_cluster_buy,2024-08-20T00:00:00,2024-08-21,2024-11-19,63,-0.207561,SPY,0.056171,-0.263732,ok
f4_NNBR_2024-08-21,NNBR,form4_cluster_buy,2024-08-21T00:00:00,2024-08-22,2024-11-20,63,0.010667,SPY,0.064887,-0.05422,ok
f4_STIM_2024-08-21,STIM,form4_cluster_buy,2024-08-21T00:00:00,2024-08-22,2024-11-20,63,-0.175565,SPY,0.064887,-0.240451,ok
f4_XPER_2024-08-27,XPER,form4_cluster_buy,2024-08-27T00:00:00,2024-08-28,2024-11-26,63,0.035955,SPY,0.079155,-0.0432,ok
f4_BWFG_2024-08-28,BWFG,form4_cluster_buy,2024-08-28T00:00:00,2024-08-29,2024-11-27,63,0.130719,SPY,0.075789,0.05493,ok
f4_IMMR_2024-08-29,IMMR,form4_cluster_buy,2024-08-29T00:00:00,2024-08-30,2024-11-29,63,-0.044025,SPY,0.072237,-0.116262,ok
f4_CGNT_2024-09-12,CGNT,form4_cluster_buy,2024-09-12T00:00:00,2024-09-13,2024-12-12,63,0.292507,SPY,0.078599,0.213908,ok
f4_INMB_2024-09-16,INMB,form4_cluster_buy,2024-09-16T00:00:00,2024-09-17,2024-12-16,63,-0.084685,SPY,0.080951,-0.165636,ok
f4_ORN_2024-09-16,ORN,form4_cluster_buy,2024-09-16T00:00:00,2024-09-17,2024-12-16,63,0.296923,SPY,0.080951,0.215972,ok
f4_ASLE_2024-09-18,ASLE,form4_cluster_buy,2024-09-18T00:00:00,2024-09-19,2024-12-18,63,0.115174,SPY,0.029946,0.085228,ok
f4_EPSN_2024-09-19,EPSN,form4_cluster_buy,2024-09-19T00:00:00,2024-09-20,2024-12-19,63,0.036318,SPY,0.031412,0.004906,ok
f4_FCUV_2024-09-19,FCUV,form4_cluster_buy,2024-09-19T00:00:00,2024-09-20,2024-12-19,63,-0.410053,SPY,0.031412,-0.441465,ok
f4_CRMT_2024-09-23,CRMT,form4_cluster_buy,2024-09-23T00:00:00,2024-09-24,2024-12-23,63,0.256247,SPY,0.044445,0.211802,ok
f4_ACNT_2024-09-24,ACNT,form4_cluster_buy,2024-09-24T00:00:00,2024-09-25,2024-12-24,63,0.129231,SPY,0.058389,0.070842,ok
f4_NEWT_2024-09-24,NEWT,form4_cluster_buy,2024-09-24T00:00:00,2024-09-25,2024-12-24,63,0.115844,SPY,0.058389,0.057455,ok
f4_GDOT_2024-10-01,GDOT,form4_cluster_buy,2024-10-01T00:00:00,2024-10-02,2025-01-02,63,-0.034703,SPY,0.031199,-0.065902,ok
f4_CLNN_2024-10-02,CLNN,form4_cluster_buy,2024-10-02T00:00:00,2024-10-03,2025-01-03,63,0.078788,SPY,0.046004,0.032783,ok
f4_CBNA_2024-10-07,CBNA,form4_cluster_buy,2024-10-07T00:00:00,2024-10-08,2025-01-08,63,0.142376,SPY,0.031935,0.110441,ok
f4_LFCR_2024-10-07,LFCR,form4_cluster_buy,2024-10-07T00:00:00,2024-10-08,2025-01-08,63,0.205821,SPY,0.031935,0.173887,ok
f4_RELL_2024-10-18,RELL,form4_cluster_buy,2024-10-18T00:00:00,2024-10-21,2025-01-23,63,-0.025058,SPY,0.048271,-0.073329,ok
f4_RRGB_2024-10-18,RRGB,form4_cluster_buy,2024-10-18T00:00:00,2024-10-21,2025-01-23,63,-0.095092,SPY,0.048271,-0.143363,ok
f4_IKT_2024-10-23,IKT,form4_cluster_buy,2024-10-23T00:00:00,2024-10-24,2025-01-28,63,0.095238,SPY,0.047156,0.048082,ok
f4_ROLR_2024-10-25,ROLR,form4_cluster_buy,2024-10-25T00:00:00,2024-10-28,2025-01-30,63,-0.391688,SPY,0.045188,-0.436875,ok
f4_BDSX_2024-11-06,BDSX,form4_cluster_buy,2024-11-06T00:00:00,2024-11-07,2025-02-11,63,-0.285714,SPY,0.019706,-0.305421,ok
f4_CBNK_2024-11-06,CBNK,form4_cluster_buy,2024-11-06T00:00:00,2024-11-07,2025-02-11,63,0.154581,SPY,0.019706,0.134874,ok
f4_NMFC_2024-11-08,NMFC,form4_cluster_buy,2024-11-08T00:00:00,2024-11-11,2025-02-13,63,0.075101,SPY,0.021749,0.053352,ok
f4_AVNW_2024-11-12,AVNW,form4_cluster_buy,2024-11-12T00:00:00,2024-11-13,2025-02-18,63,0.49589,SPY,0.027392,0.468499,ok
f4_COYA_2024-11-14,COYA,form4_cluster_buy,2024-11-14T00:00:00,2024-11-15,2025-02-20,63,-0.023734,SPY,0.045556,-0.06929,ok
f4_WEST_2024-11-14,WEST,form4_cluster_buy,2024-11-14T00:00:00,2024-11-15,2025-02-20,63,-0.061562,SPY,0.045556,-0.107117,ok
f4_MPAA_2024-11-18,MPAA,form4_cluster_buy,2024-11-18T00:00:00,2024-11-19,2025-02-24,63,0.525,SPY,0.015111,0.509889,ok
f4_DGICA_2024-11-19,DGICA,form4_cluster_buy,2024-11-19T00:00:00,2024-11-20,2025-02-25,63,0.057604,SPY,0.009721,0.047884,ok
f4_XGN_2024-11-19,XGN,form4_cluster_buy,2024-11-19T00:00:00,2024-11-20,2025-02-25,63,-0.178571,SPY,0.009721,-0.188292,ok
f4_NVCT_2024-11-20,NVCT,form4_cluster_buy,2024-11-20T00:00:00,2024-11-21,2025-02-26,63,0.4,SPY,0.004836,0.395164,ok
f4_ANTX_2024-11-21,ANTX,form4_cluster_buy,2024-11-21T00:00:00,2024-11-22,2025-02-27,63,-0.171642,SPY,-0.014258,-0.157384,ok
f4_EML_2024-11-21,EML,form4_cluster_buy,2024-11-21T00:00:00,2024-11-22,2025-02-27,63,-0.02111,SPY,-0.014258,-0.006852,ok
f4_KINS_2024-11-21,KINS,form4_cluster_buy,2024-11-21T00:00:00,2024-11-22,2025-02-27,63,0.023102,SPY,-0.014258,0.037361,ok
f4_ONEW_2024-11-21,ONEW,form4_cluster_buy,2024-11-21T00:00:00,2024-11-22,2025-02-27,63,-0.235158,SPY,-0.014258,-0.220899,ok
f4_SGHT_2024-11-21,SGHT,form4_cluster_buy,2024-11-21T00:00:00,2024-11-22,2025-02-27,63,-0.341646,SPY,-0.014258,-0.327388,ok
f4_GRNT_2024-11-22,GRNT,form4_cluster_buy,2024-11-22T00:00:00,2024-11-25,2025-02-28,63,-0.088048,SPY,-0.00226,-0.085788,ok
f4_RWAY_2024-11-22,RWAY,form4_cluster_buy,2024-11-22T00:00:00,2024-11-25,2025-02-28,63,0.115907,SPY,-0.00226,0.118167,ok
f4_NRDY_2024-11-25,NRDY,form4_cluster_buy,2024-11-25T00:00:00,2024-11-26,2025-03-03,63,0.061224,SPY,-0.024832,0.086056,ok
f4_PCB_2024-11-25,PCB,form4_cluster_buy,2024-11-25T00:00:00,2024-11-26,2025-03-03,63,-0.080892,SPY,-0.024832,-0.05606,ok
f4_CATX_2024-11-27,CATX,form4_cluster_buy,2024-11-27T00:00:00,2024-11-29,2025-03-05,63,-0.418391,SPY,-0.029089,-0.389302,ok
f4_MODD_2024-11-29,MODD,form4_cluster_buy,2024-11-29T00:00:00,2024-12-02,2025-03-06,63,-0.528655,SPY,-0.04803,-0.480625,ok
f4_TCPC_2024-11-29,TCPC,form4_cluster_buy,2024-11-29T00:00:00,2024-12-02,2025-03-06,63,-0.081947,SPY,-0.04803,-0.033917,ok
f4_OPRT_2024-12-02,OPRT,form4_cluster_buy,2024-12-02T00:00:00,2024-12-03,2025-03-07,63,0.623472,SPY,-0.043138,0.66661,ok
f4_NCDL_2024-12-03,NCDL,form4_cluster_buy,2024-12-03T00:00:00,2024-12-04,2025-03-10,63,0.040512,SPY,-0.074372,0.114885,ok
f4_MNSB_2024-12-12,MNSB,form4_cluster_buy,2024-12-12T00:00:00,2024-12-13,2025-03-19,63,-0.145869,SPY,-0.05821,-0.087658,ok
f4_SENS_2024-12-12,SENS,form4_cluster_buy,2024-12-12T00:00:00,2024-12-13,2025-03-19,63,0.50783,SPY,-0.05821,0.56604,ok
f4_FRST_2024-12-16,FRST,form4_cluster_buy,2024-12-16T00:00:00,2024-12-17,2025-03-21,63,-0.181495,SPY,-0.060748,-0.120747,ok
f4_PRLD_2024-12-20,PRLD,form4_cluster_buy,2024-12-20T00:00:00,2024-12-23,2025-03-27,63,-0.45,SPY,-0.043559,-0.406441,ok
f4_ANIX_2025-01-17,ANIX,form4_cluster_buy,2025-01-17T00:00:00,2025-01-21,2025-04-22,63,-0.032028,SPY,-0.123064,0.091036,ok
f4_LAKE_2025-01-24,LAKE,form4_cluster_buy,2025-01-24T00:00:00,2025-01-27,2025-04-28,63,-0.280937,SPY,-0.078187,-0.20275,ok
f4_MSIF_2025-01-31,MSIF,form4_cluster_buy,2025-01-31T00:00:00,2025-02-03,2025-05-05,63,-0.050983,SPY,-0.054477,0.003494,ok
